Touro_NAAB;Touro_Nome;Touro_TPI;Touro_NM$;Rank_no_Touro;Femea_NAAB;Femea_Num;Femea_Reg;Femea_TPI;Femea_NM$;NM$_PA;NM$_Corrigido;NM$_IC_Lower;NM$_IC_Upper;TPI_PA;F_Esperada_%;Depressao_$;P_Acima_Media_%;P_Top25_%;P_Top10_%;Complementaridade;Balanceamento;Score_Final;PA_MILK;PA_FAT;PA_PROT;PA_SCS;PA_DPR;PA_CCR;PA_PL;PA_LIV;PA_HCR;PA_EFC;PA_HLIV;PA_UDC;PA_FLC;PA_BWC;IC_Low_MILK;IC_High_MILK;IC_Low_FAT;IC_High_FAT;IC_Low_PROT;IC_High_PROT;Haplo_Conflitos;Beta_Caseina;Kappa_Caseina
007HO17537;Shimmy;3247;815;38;HOBRAC6735A204250;30;1093;1886;-515;150;55;-255;365;2566;3.98;-95;96.6;71.5;28.6;0.0;49.8;55.8;214.3;11.9;7.5;3.1;-1.9;-1.1;-0.5;0.5;0.9;0.9;0.2;-0.2;0.2;-0.0;-1547.1;1975.8;-55.4;79.2;-40.5;55.5;;xA2A2;xAA
007HO17537;Shimmy;3247;815;39;HOBRAC6735A204248;28;1099;1735;-546;134;39;-271;349;2491;3.98;-95;95.8;68.1;25.4;0.0;56.0;55.8;-104.2;4.4;4.5;3.0;-0.4;0.6;-0.7;0.4;0.1;1.5;-0.1;-1.1;-0.4;-0.4;-1865.6;1657.3;-62.9;71.7;-43.5;52.5;;xA2A2;xAA
007HO17537;Shimmy;3247;815;40;HOBRAC6735A204257;37;1175;1558;-531;142;47;-263;357;2402;3.98;-95;96.2;69.8;26.9;0.0;51.4;55.2;-47.2;-2.1;6.0;3.0;-0.9;-0.5;-0.7;1.2;-0.7;0.0;-0.3;-1.4;-0.8;-0.8;-1808.6;1714.3;-69.4;65.2;-42.0;54.0;;xNoCall;xAB
007HO17537;Shimmy;3247;815;41;HOBRAC6735A204252;32;1094;1688;-506;154;59;-251;369;2468;3.98;-95;96.8;72.5;29.6;0.0;44.5;55.0;614.3;11.9;16.0;3.1;-2.6;-1.3;-1.2;-1.2;0.2;1.9;0.1;-1.2;-0.7;-0.7;-1147.1;2375.8;-55.4;79.2;-32.0;64.0;;xA2A2;xAA
007HO17537;Shimmy;3247;815;42;HOBRAC6735A204233;13;1096;1621;-649;83;-12;-322;298;2434;3.98;-95;91.9;55.8;16.2;0.0;52.5;52.4;-121.7;-1.6;-0.5;3.1;-0.7;0.1;-0.8;0.6;-0.2;0.1;-0.2;-0.7;-0.4;-0.4;-1883.1;1639.8;-68.9;65.7;-48.5;47.5;;xA2A2;xAA
007HO17537;Shimmy;3247;815;43;HOBRAC6735A204253;33;1095;1532;-648;84;-12;-322;298;2390;3.98;-95;92.0;55.9;16.2;0.0;50.1;52.0;-346.2;-2.1;-4.0;3.0;-1.0;-0.5;-0.7;0.9;0.0;0.2;-0.1;-0.9;-0.6;-0.8;-2107.6;1415.3;-69.4;65.2;-52.0;44.0;;xA2A2;xAA
007HO17537;Shimmy;3247;815;44;HOBRAC6735A204237;17;1097;1477;-739;38;-57;-367;253;2362;3.98;-95;86.8;44.5;10.2;0.0;50.9;49.6;-459.2;-2.1;-2.5;3.1;-0.4;0.1;-1.2;0.7;-0.7;-0.4;-0.3;-1.2;-0.6;-0.4;-2220.6;1302.3;-69.4;65.2;-50.5;45.5;;xA2A2;xAA
007HO17537;Shimmy;3247;815;45;HOBRAC6735A204231;11;1196;1335;-775;20;-75;-385;235;2291;3.98;-95;84.2;40.0;8.3;0.0;48.0;48.1;179.3;-11.6;-1.5;3.1;-0.8;-0.3;-1.4;0.3;0.0;-0.2;-0.3;-1.5;-0.9;-0.6;-1582.1;1940.8;-78.9;55.7;-49.5;46.5;;xA2A2;xAA
007HO17537;Shimmy;3247;815;46;HOBRAC6735A204235;15;1100;1368;-812;2;-94;-404;216;2308;3.98;-95;81.2;35.6;6.6;0.0;41.8;46.2;-161.2;-1.1;-2.5;3.1;-1.6;-1.0;-1.9;-0.5;-1.0;-0.5;-0.4;-1.1;-0.7;-0.8;-1922.6;1600.3;-68.4;66.2;-50.5;45.5;;xA2A2;xAA
522HO04563;Hendricks;3062;488;1;HOBRAC6735A204234;14;1186;2704;353;420;325;15;635;2883;3.98;-95;100.0;98.9;87.4;0.0;64.2;73.5;1073.3;22.9;39.0;2.9;-1.9;-0.1;1.3;-0.8;0.1;2.6;0.1;0.3;-0.4;-0.5;-688.1;2834.8;-44.4;90.2;-9.0;87.0;;A2A2xA2A2=100%A2A2;ABxAB
522HO04563;Hendricks;3062;488;2;HOBRAC6735A204242;22;1200;2606;223;356;260;-50;570;2834;3.98;-95;99.9;96.9;76.9;0.0;67.4;73.3;808.3;15.4;22.5;2.8;-1.6;-0.1;2.1;0.1;-0.5;3.0;0.2;0.7;0.2;-0.3;-953.1;2569.8;-51.9;82.7;-25.5;70.5;;A2A2xA2A2=100%A2A2;ABxBB=50%BB
522HO04563;Hendricks;3062;488;3;HOBRAC6735A204261;41;1121;2552;256;372;277;-33;587;2807;3.98;-95;99.9;97.6;80.0;0.0;63.1;73.1;472.8;40.4;24.5;2.9;-1.6;0.2;0.5;0.1;0.6;2.4;-0.2;-0.1;-0.7;0.3;-1288.6;2234.3;-26.9;107.7;-23.5;72.5;;A2A2xA2A2=100%A2A2;ABxBB=50%BB
522HO04563;Hendricks;3062;488;4;HOBRAC6735A204260;40;1118;2444;196;342;247;-63;557;2753;3.98;-95;99.9;96.3;74.2;0.0;69.5;73.0;317.8;24.4;22.5;2.9;-0.8;0.8;0.9;0.4;0.2;2.5;0.1;-0.3;-0.8;-0.2;-1443.6;2079.3;-42.9;91.7;-25.5;70.5;;A2A2xA2A2=100%A2A2;ABxBB=50%BB
522HO04563;Hendricks;3062;488;5;HOBRAC6735A204240;20;1104;2560;215;352;256;-54;566;2811;3.98;-95;99.9;96.7;76.1;0.0;69.5;72.0;848.3;30.9;24.0;3.0;-1.3;0.6;0.6;0.5;-0.5;1.9;0.3;0.3;-0.2;0.1;-913.1;2609.8;-36.4;98.2;-24.0;72.0;;A2A2xA2A2=100%A2A2;ABxAB
522HO04563;Hendricks;3062;488;6;HOBRAC6735A204243;23;1102;2610;269;378;283;-27;593;2836;3.98;-95;99.9;97.8;81.1;0.0;71.5;71.7;528.3;25.4;18.0;2.9;-0.7;1.1;1.5;0.8;0.4;1.9;0.3;0.7;-0.3;-0.1;-1233.1;2289.8;-41.9;92.7;-30.0;66.0;;A2A2xA1A2=50%A2A2;ABxBB=50%BB
522HO04563;Hendricks;3062;488;7;HOBRAC6735A204225;5;1086;2488;134;311;216;-94;526;2775;3.98;-95;99.8;94.4;67.5;0.0;66.5;70.1;678.8;15.9;24.0;2.9;-1.4;0.6;1.5;-0.4;0.1;1.4;-0.1;0.5;-0.8;-0.4;-1082.6;2440.3;-51.4;83.2;-24.0;72.0;;A2A2xA2A2=100%A2A2;ABxAA
522HO04563;Hendricks;3062;488;8;HOBRAC6735A204241;21;1109;2451;-48;220;125;-185;435;2756;3.98;-95;98.8;84.4;45.2;0.0;70.3;67.1;1159.3;-0.6;23.5;3.0;-0.1;1.3;1.2;-0.1;0.1;3.0;0.4;0.5;-0.0;0.0;-602.1;2920.8;-67.9;66.7;-24.5;71.5;;A2A2xA2A2=100%A2A2;ABxAB
522HO04563;Hendricks;3062;488;9;HOBRAC6735A204246;26;1083;2256;52;270;175;-135;485;2659;3.98;-95;99.5;90.8;57.7;0.0;58.4;67.1;508.8;10.4;18.0;2.9;-1.7;0.2;0.4;-0.8;-0.3;2.0;0.3;-0.0;-0.5;-0.7;-1252.6;2270.3;-56.9;77.7;-30.0;66.0;;A2A2xA2A2=100%A2A2;ABxAB
522HO04563;Hendricks;3062;488;10;HOBRAC6735A204264;44;1120;2364;68;278;183;-127;493;2713;3.98;-95;99.6;91.6;59.7;0.0;53.1;66.7;376.8;33.4;23.5;3.0;-2.3;-0.6;-0.5;-0.7;-0.7;0.7;-0.2;-0.0;-0.7;0.1;-1384.6;2138.3;-33.9;100.7;-24.5;71.5;;A2A2xA2A2=100%A2A2;ABxAB
522HO04563;Hendricks;3062;488;11;HOBRAC6735A204221;1;1087;2494;93;290;195;-115;505;2778;3.98;-95;99.7;92.8;62.7;0.0;66.2;66.3;1184.3;15.9;28.5;2.9;-1.3;0.2;1.3;-0.7;-0.8;2.3;-0.2;0.4;-0.3;0.1;-577.1;2945.8;-51.4;83.2;-19.5;76.5;;A2A2xA1A2=50%A2A2;ABxAB
522HO04563;Hendricks;3062;488;12;HOBRAC6735A204256;36;1169;2158;-124;182;87;-223;397;2610;3.98;-95;97.9;78.0;35.9;0.0;61.5;65.2;713.8;-8.6;20.5;2.9;-1.1;0.2;1.1;0.0;-1.4;2.0;0.0;-0.1;-0.7;-0.4;-1047.6;2475.3;-75.9;58.7;-27.5;68.5;;A2A2xA2A2=100%A2A2;ABxBB=50%BB
522HO04563;Hendricks;3062;488;13;HOBRAC6735A204247;27;1114;2214;-69;210;114;-196;424;2638;3.98;-95;98.6;82.8;42.6;0.0;57.9;64.5;957.8;11.9;19.5;2.9;-1.8;-0.5;0.5;-1.1;-1.6;1.1;-0.2;-0.0;-0.7;0.2;-803.6;2719.3;-55.4;79.2;-28.5;67.5;;A2A2xA2A2=100%A2A2;ABxAA
522HO04563;Hendricks;3062;488;14;HOBRAC6735A204236;16;1082;2158;-128;180;85;-225;395;2610;3.98;-95;97.8;77.6;35.4;0.0;56.6;64.4;557.8;3.9;19.0;2.9;-1.6;-0.6;0.5;-0.8;-1.8;0.5;0.0;-0.1;-0.5;-0.1;-1203.6;2319.3;-63.4;71.2;-29.0;67.0;;A2A2xA2A2=100%A2A2;ABxBB=50%BB
522HO04563;Hendricks;3062;488;15;HOBRAC6735A204266;46;1113;2208;-76;206;111;-199;421;2635;3.98;-95;98.5;82.2;41.7;0.0;58.1;64.4;437.3;8.4;18.0;3.0;-1.1;0.2;0.0;0.5;-1.1;0.5;-0.2;-0.1;-0.7;0.0;-1324.1;2198.8;-58.9;75.7;-30.0;66.0;;A2A2xA2A2=100%A2A2;ABxAB
522HO04563;Hendricks;3062;488;16;HOBRAC6735A204245;25;1091;2172;-131;178;83;-227;393;2617;3.98;-95;97.8;77.3;35.1;0.0;59.7;63.3;950.3;-4.6;17.0;3.0;-1.2;-0.1;0.7;-0.5;-1.1;1.0;0.1;0.4;-0.4;-0.3;-811.1;2711.8;-71.9;62.7;-31.0;65.0;;A2A2xA2A2=100%A2A2;ABxAB
522HO04563;Hendricks;3062;488;17;HOBRAC6735A204262;42;1116;2188;-118;185;90;-220;400;2625;3.98;-95;98.0;78.5;36.6;0.0;57.5;63.3;103.8;11.4;14.0;2.9;-1.0;0.1;-0.0;-0.2;-1.1;0.4;-0.2;0.0;-0.7;-0.2;-1657.6;1865.3;-55.9;78.7;-34.0;62.0;;A2A2xA2A2=100%A2A2;ABxAB
522HO04563;Hendricks;3062;488;18;HOBRAC6735A204227;7;1103;2200;-121;184;88;-222;398;2631;3.98;-95;97.9;78.3;36.2;0.0;52.4;62.5;182.3;19.4;15.5;2.9;-1.9;-0.6;-0.4;-0.2;-1.4;0.1;-0.1;-0.0;-0.6;0.2;-1579.1;1943.8;-47.9;86.7;-32.5;63.5;;A2A2xA2A2=100%A2A2;ABxAB
522HO04563;Hendricks;3062;488;19;HOBRAC6735A204265;45;1123;2232;-168;160;65;-245;375;2647;3.98;-95;97.1;73.6;30.8;0.0;56.0;62.0;978.8;0.4;20.5;3.0;-1.7;-0.2;0.1;-0.8;-1.1;1.4;0.0;0.5;-0.3;-0.6;-782.6;2740.3;-66.9;67.7;-27.5;68.5;;A2A2xA2A2=100%A2A2;ABxAA
522HO04563;Hendricks;3062;488;20;HOBRAC6735A204244;24;1081;2195;-161;164;68;-242;378;2628;3.98;-95;97.2;74.4;31.6;0.0;53.4;61.7;692.3;5.4;19.5;2.9;-1.9;-0.7;-0.0;-1.5;-1.5;1.5;0.2;0.1;-0.3;0.3;-1069.1;2453.8;-61.9;72.7;-28.5;67.5;;A2A2xA2A2=100%A2A2;ABxNoCall
522HO04563;Hendricks;3062;488;21;HOBRAC6735A204229;9;1194;2216;-231;128;33;-277;343;2639;3.98;-95;95.4;66.8;24.2;0.0;59.5;60.9;403.3;0.4;18.5;2.9;-0.9;0.7;0.1;-1.0;1.6;2.8;-0.2;-0.2;-0.5;0.1;-1358.1;2164.8;-66.9;67.7;-29.5;66.5;;A2A2xA2A2=100%A2A2;ABxAB
522HO04563;Hendricks;3062;488;22;HOBRAC6735A204239;19;1112;2071;-272;108;13;-297;323;2566;3.98;-95;94.1;61.9;20.3;0.0;56.6;60.7;1135.3;-8.1;19.5;3.0;-1.4;-0.0;0.1;-1.8;-1.3;0.7;-0.3;0.1;-0.6;-0.0;-626.1;2896.8;-75.4;59.2;-28.5;67.5;;A2A2xA2A2=100%A2A2;ABxBB=50%BB
522HO04563;Hendricks;3062;488;23;HOBRAC6735A204238;18;1110;2290;-147;170;75;-235;385;2676;3.98;-95;97.5;75.8;33.2;0.0;58.2;59.9;1199.3;-0.6;25.0;2.9;-1.6;-0.3;0.5;-1.6;-0.8;2.6;0.2;0.5;-0.5;0.2;-562.1;2960.8;-67.9;66.7;-23.0;73.0;;A2A2xA1A2=50%A2A2;ABxAB
522HO04563;Hendricks;3062;488;24;HOBRAC6735A204232;12;1089;2056;-286;101;6;-304;316;2559;3.98;-95;93.5;60.2;19.1;0.0;58.4;59.1;720.8;-6.1;15.0;2.9;-1.1;0.3;0.3;-0.6;-0.8;1.2;-0.2;-0.2;-0.5;0.0;-1040.6;2482.3;-73.4;61.2;-33.0;63.0;;A2A2xA2A2=100%A2A2;ABxAB
522HO04563;Hendricks;3062;488;25;HOBRAC6735A204251;31;1088;1983;-273;108;12;-298;322;2522;3.98;-95;94.0;61.8;20.2;0.0;52.3;58.4;532.3;-2.6;14.0;3.0;-1.5;-0.2;-0.5;-1.0;-0.6;0.2;-0.2;-0.2;-0.8;-0.6;-1229.1;2293.8;-69.9;64.7;-34.0;62.0;;A2A2xA2A2=100%A2A2;ABxNoCall
522HO04563;Hendricks;3062;488;26;HOBRAC6735A204226;6;1107;2249;-225;132;36;-274;346;2656;3.98;-95;95.6;67.4;24.8;0.0;55.8;57.6;492.3;1.4;18.5;3.0;-1.5;-0.1;0.1;-1.3;-0.9;1.7;0.2;0.6;-0.2;0.4;-1269.1;2253.8;-65.9;68.7;-29.5;66.5;;A2A2xA1A2=50%A2A2;ABxAE
522HO04563;Hendricks;3062;488;27;HOBRAC6735A204249;29;1108;2030;-374;57;-38;-348;272;2546;3.98;-95;89.2;49.2;12.5;0.0;60.8;57.2;363.8;-16.6;6.5;3.0;-0.8;0.6;0.9;0.6;-1.1;-0.9;0.1;0.4;-0.1;-0.1;-1397.6;2125.3;-83.9;50.7;-41.5;54.5;;A2A2xA2A2=100%A2A2;ABxAA
522HO04563;Hendricks;3062;488;28;HOBRAC6735A204254;34;1187;1859;-373;58;-38;-348;272;2460;3.98;-95;89.3;49.4;12.5;0.0;50.9;55.4;-17.7;-0.6;7.5;3.0;-1.1;-0.1;-0.9;-0.1;-0.1;0.6;-0.4;-0.7;-0.8;-0.4;-1779.1;1743.8;-67.9;66.7;-40.5;55.5;;A2A2xA2A2=100%A2A2;ABxAB
522HO04563;Hendricks;3062;488;29;HOBRAC6735A204230;10;1105;2139;-430;29;-66;-376;244;2600;3.98;-95;85.5;42.2;9.2;0.0;54.6;54.9;760.3;-7.6;12.0;2.9;-1.4;0.0;-0.2;-2.1;-0.7;3.0;0.6;0.8;-0.2;0.8;-1001.1;2521.8;-74.9;59.7;-36.0;60.0;;A2A2xA2A2=100%A2A2;ABxAB
522HO04563;Hendricks;3062;488;30;HOBRAC6735A204224;4;1189;1754;-391;48;-47;-357;263;2408;3.98;-95;88.2;47.1;11.4;0.0;51.3;54.9;476.3;-11.6;8.0;3.0;-1.5;-0.3;-0.4;-0.2;-1.4;0.0;-0.1;-0.8;-1.0;-0.5;-1285.1;2237.8;-78.9;55.7;-40.0;56.0;;A2A2xA2A2=100%A2A2;ABxAA
522HO04563;Hendricks;3062;488;31;HOBRAC6735A204258;38;1111;2059;-290;99;4;-306;314;2560;3.98;-95;93.4;59.7;18.8;0.0;48.7;54.6;84.8;10.9;11.5;3.0;-1.9;-1.1;-0.7;-1.4;-1.3;0.6;-0.2;0.0;-0.4;0.3;-1676.6;1846.3;-56.4;78.2;-36.5;59.5;;A2A2xA1A2=50%A2A2;ABxBE
522HO04563;Hendricks;3062;488;32;HOBRAC6735A204228;8;1193;2246;-286;101;6;-304;316;2654;3.98;-95;93.5;60.2;19.1;0.0;45.0;54.4;712.3;11.9;22.5;2.9;-3.1;-2.0;-0.5;-1.8;-1.1;1.8;0.3;0.3;-0.2;0.9;-1049.1;2473.8;-55.4;79.2;-25.5;70.5;;A2A2xA1A2=50%A2A2;ABxAB
522HO04563;Hendricks;3062;488;33;HOBRAC6735A204255;35;1180;1898;-362;63;-32;-342;278;2480;3.98;-95;89.9;50.8;13.3;0.0;56.0;53.6;453.3;-12.1;7.0;3.0;-1.0;0.4;-0.0;-0.1;-0.3;0.6;-0.4;-0.3;-0.7;-0.3;-1308.1;2214.8;-79.4;55.2;-41.0;55.0;;A2A2xA1A2=50%A2A2;ABxAE
522HO04563;Hendricks;3062;488;34;HOBRAC6735A204223;3;1115;1814;-509;-10;-106;-416;204;2438;3.98;-95;79.1;32.8;5.7;0.0;53.2;52.2;318.8;-12.6;5.0;2.9;-0.9;0.0;-0.5;-0.3;-1.6;-0.2;-0.3;-0.3;-0.7;0.3;-1442.6;2080.3;-79.9;54.7;-43.0;53.0;;A2A2xA2A2=100%A2A2;ABxAA
522HO04563;Hendricks;3062;488;35;HOBRAC6735A204263;43;1122;2027;-419;34;-61;-371;249;2544;3.98;-95;86.3;43.6;9.8;0.0;45.0;52.1;971.3;-7.6;19.5;3.1;-2.5;-1.2;-0.9;-1.8;-0.5;0.2;-0.4;0.4;-0.6;-0.1;-790.1;2732.8;-74.9;59.7;-28.5;67.5;;A2A2xA1A2=50%A2A2;ABxBB=50%BB
522HO04563;Hendricks;3062;488;36;HOBRAC6735A204259;39;1117;1712;-478;5;-90;-400;220;2387;3.98;-95;81.8;36.4;6.9;0.0;53.6;51.4;115.3;-15.1;5.5;3.0;-0.7;0.2;-0.4;-0.1;-1.4;-1.0;-0.2;-0.8;-0.9;-0.2;-1646.1;1876.8;-82.4;52.2;-42.5;53.5;;A2A2xA1A2=50%A2A2;ABxBB=50%BB
522HO04563;Hendricks;3062;488;37;HOBRAC6735A204250;30;1093;1886;-515;-14;-109;-419;201;2474;3.98;-95;78.6;32.1;5.5;0.0;45.3;51.0;295.8;-2.1;5.5;3.0;-2.3;-1.4;-0.6;-0.3;-0.8;0.0;0.2;0.1;-0.2;0.3;-1465.6;2057.3;-69.4;65.2;-42.5;53.5;;A2A2xA2A2=100%A2A2;ABxAA
522HO04563;Hendricks;3062;488;38;HOBRAC6735A204248;28;1099;1735;-546;-29;-124;-434;186;2398;3.98;-95;75.6;28.7;4.5;0.0;51.5;51.0;-22.7;-9.6;2.5;3.0;-0.9;0.3;-0.9;-0.3;-1.6;0.6;-0.2;-0.8;-0.8;-0.0;-1784.1;1738.8;-76.9;57.7;-45.5;50.5;;A2A2xA2A2=100%A2A2;ABxAA
522HO04563;Hendricks;3062;488;39;HOBRAC6735A204222;2;1106;1985;-413;38;-58;-368;252;2524;3.98;-95;86.7;44.3;10.1;0.0;44.2;50.6;195.3;-7.1;10.5;3.0;-2.1;-1.4;-0.9;-0.6;-1.2;-1.8;0.2;0.4;-0.2;-0.3;-1566.1;1956.8;-74.4;60.2;-37.5;58.5;;A2A2xA1A2=50%A2A2;ABxBE
522HO04563;Hendricks;3062;488;40;HOBRAC6735A204252;32;1094;1688;-506;-9;-104;-414;206;2375;3.98;-95;79.4;33.1;5.8;0.0;40.0;50.1;695.8;-2.1;14.0;3.1;-3.1;-1.6;-1.4;-2.0;-1.4;1.0;0.0;-1.0;-1.1;-0.3;-1065.6;2457.3;-69.4;65.2;-34.0;62.0;;A2A2xA2A2=100%A2A2;ABxAA
522HO04563;Hendricks;3062;488;41;HOBRAC6735A204233;13;1096;1621;-649;-80;-176;-486;134;2342;3.98;-95;64.3;18.7;2.2;0.0;48.0;47.9;-40.2;-15.6;-2.5;3.0;-1.1;-0.2;-1.0;-0.2;-1.9;-0.8;-0.2;-0.4;-0.7;-0.1;-1801.6;1721.3;-82.9;51.7;-50.5;45.5;;A2A2xA2A2=100%A2A2;ABxAA
522HO04563;Hendricks;3062;488;42;HOBRAC6735A204253;33;1095;1532;-648;-80;-175;-485;135;2297;3.98;-95;64.5;18.8;2.2;0.0;45.6;47.4;-264.7;-16.1;-6.0;3.0;-1.4;-0.8;-0.9;0.1;-1.7;-0.6;-0.2;-0.6;-1.0;-0.4;-2026.1;1496.8;-83.4;51.2;-54.0;42.0;;A2A2xA2A2=100%A2A2;ABxAA
522HO04563;Hendricks;3062;488;43;HOBRAC6735A204257;37;1175;1558;-531;-22;-117;-427;193;2310;3.98;-95;77.1;30.3;5.0;0.0;46.9;45.9;34.3;-16.1;4.0;2.9;-1.3;-0.8;-0.8;0.4;-2.4;-0.9;-0.4;-1.2;-1.2;-0.4;-1727.1;1795.8;-83.4;51.2;-44.0;52.0;;A2A2xNoCall;ABxAB
522HO04563;Hendricks;3062;488;44;HOBRAC6735A204237;17;1097;1477;-739;-126;-221;-531;89;2270;3.98;-95;53.3;12.0;1.1;0.0;46.4;45.5;-377.7;-16.1;-4.5;3.0;-0.8;-0.2;-1.3;-0.1;-2.4;-1.2;-0.4;-1.0;-0.9;0.0;-2139.1;1383.8;-83.4;51.2;-52.5;43.5;;A2A2xA2A2=100%A2A2;ABxAA
522HO04563;Hendricks;3062;488;45;HOBRAC6735A204231;11;1196;1335;-775;-144;-239;-549;71;2198;3.98;-95;48.8;9.9;0.8;0.0;43.5;44.2;260.8;-25.6;-3.5;3.0;-1.2;-0.6;-1.5;-0.5;-1.7;-1.1;-0.4;-1.2;-1.3;-0.2;-1500.6;2022.3;-92.9;41.7;-51.5;44.5;;A2A2xA2A2=100%A2A2;ABxAA
522HO04563;Hendricks;3062;488;46;HOBRAC6735A204235;15;1100;1368;-812;-162;-257;-567;53;2215;3.98;-95;44.1;8.0;0.6;0.0;37.3;42.6;-79.7;-15.1;-4.5;3.1;-2.1;-1.3;-2.0;-1.3;-2.7;-1.3;-0.5;-0.8;-1.1;-0.4;-1841.1;1681.8;-82.4;52.2;-52.5;43.5;;A2A2xA2A2=100%A2A2;ABxAA
